Year,Date,Experiment,Plot,Species,Mass(g),Mass g/m^2)
2007,10/05/07,E244,54,Miscellaneous litter,0.1,1
2007,10/05/07,E244,54,Poa pratensis,0.69,6.9
2007,10/05/07,E244,54,Rumex acetosella,0.37,3.7
2007,10/05/07,E244,54,Silene antirrhina,0.07,0.7
2007,09/20/07,E244,55,Agropyron repens,4.28,42.8
2007,09/20/07,E244,55,Amorpha canescens,70.25,702.5
2007,09/20/07,E244,55,Aristida basiramea,0.55,5.5
2007,09/20/07,E244,55,Bouteloua gracilis,0.62,6.2
2007,09/20/07,E244,55,Hedeoma hispida,0.03,0.3
2007,09/20/07,E244,55,Lupinus perennis,0.75,7.5
2007,09/20/07,E244,55,Miscellaneous litter,0.32,3.2
2007,09/20/07,E244,55,Physalis virginiana,0.15,1.5
2007,09/20/07,E244,55,Rumex acetosella,1.12,11.2
2007,10/16/07,E244,56,Agropyron repens,0.31,3.1
2007,10/16/07,E244,56,Agrostis scabra,0.16,1.6
2007,10/16/07,E244,56,Cyperus sp.,0.02,0.2
2007,10/16/07,E244,56,Koeleria cristata,1.97,19.7
2007,10/16/07,E244,56,Liatris aspera,5.01,50.1
2007,10/16/07,E244,56,Poa pratensis,0.32,3.2
2007,10/16/07,E244,56,Schizachyrium scoparium,1.52,15.2
2007,10/16/07,E244,56,Sorghastrum nutans,1.74,17.4
2007,10/05/07,E244,57,Agropyron repens,0.44,4.4
2007,10/05/07,E244,57,Agrostis scabra,0.19,1.9
2007,10/05/07,E244,57,Cyperus sp.,0.12,1.2
2007,10/05/07,E244,57,Koeleria cristata,2.41,24.1
2007,10/05/07,E244,57,Lespedeza capitata,0.48,4.8
2007,10/05/07,E244,57,Liatris aspera,9.5,95
2007,10/05/07,E244,57,Panicum oligosanthes,1.35,13.5
2007,10/05/07,E244,57,Poa pratensis,0.37,3.7
2007,10/05/07,E244,57,Sporobolus cryptandrus,0.33,3.3
2007,10/02/07,E244,58,Achillea millefolium(lanulosa),0.12,1.2
2007,10/02/07,E244,58,Agropyron repens,0.95,9.5
2007,10/02/07,E244,58,Digitaria sp.,0.02,0.2
2007,10/02/07,E244,58,Koeleria cristata,4.92,49.2
2007,10/02/07,E244,58,Liatris aspera,12.95,129.5
2007,10/02/07,E244,58,Poa pratensis,0.72,7.2
2007,10/02/07,E244,58,Schizachyrium scoparium,0.16,1.6
2007,10/02/07,E244,58,Sorghastrum nutans,4.26,42.6
2007,09/18/07,E244,59,Agropyron repens,0.99,9.9
2007,09/18/07,E244,59,Andropogon gerardi,0.75,7.5
2007,09/18/07,E244,59,Koeleria cristata,2.3,23
2007,09/18/07,E244,59,Leptoloma cognatum,0.12,1.2
2007,09/18/07,E244,59,Liatris aspera,3.5,35
2007,09/18/07,E244,59,Miscellaneous litter,1.2,12
2007,09/18/07,E244,59,Physalis virginiana,0.07,0.7
2007,09/18/07,E244,59,Poa pratensis,0.27,2.7
2007,09/18/07,E244,59,Schizachyrium scoparium,0.07,0.7
2007,10/05/07,E244,60,Achillea millefolium(lanulosa),0.62,6.2
2007,10/05/07,E244,60,Agropyron repens,1.54,15.4
2007,10/05/07,E244,60,Bouteloua gracilis,0.53,5.3
2007,10/05/07,E244,60,Digitaria sp.,0.03,0.3
2007,10/05/07,E244,60,Koeleria cristata,1.93,19.3
2007,10/05/07,E244,60,Leptoloma cognatum,3.22,32.2
2007,10/05/07,E244,60,Liatris aspera,0.23,2.3
2007,10/05/07,E244,60,Miscellaneous litter,0.03,0.3
2007,10/05/07,E244,60,Poa pratensis,0.25,2.5
2007,10/05/07,E244,60,Sorghastrum nutans,28.73,287.3
2007,10/05/07,E244,60,Taraxicum officinalis,0.04,0.4
2007,10/05/07,E244,65,Achillea millefolium(lanulosa),0.04,0.4
2007,10/05/07,E244,65,Agrostis scabra,0.02,0.2
2007,10/05/07,E244,65,Crepis tectorum,0.14,1.4
2007,10/05/07,E244,65,Digitaria sp.,0.06,0.6
2007,10/05/07,E244,65,Leptoloma cognatum,0.02,0.2
2007,10/05/07,E244,65,Liatris aspera,19.89,198.9
2007,10/05/07,E244,65,Poa Pratensis,0.02,0.2
2007,10/05/07,E244,65,Rumex acetosella,0.69,6.9
2007,10/05/07,E244,65,Schizachyrium scoparium,0.23,2.3
2007,10/05/07,E244,65,Solidago nemoralis,1.07,10.7
2007,10/05/07,E244,64,Lepidium densiflorum,0.01,0.1
2007,10/05/07,E244,64,Leptoloma cognatum,0.11,1.1
2007,10/05/07,E244,64,Liatris aspera,41.17,411.7
2007,10/05/07,E244,64,Polygonum tenue,0.45,4.5
2007,09/20/07,E244,63,Aristida basiramea,0.04,0.4
2007,09/20/07,E244,63,Crepis tectorum,0.11,1.1
2007,09/20/07,E244,63,Hedeoma hispida,0.1,1
2007,09/20/07,E244,63,Liatris aspera,10.96,109.6
2007,09/20/07,E244,63,Polygonum tenue,0.28,2.8
2007,10/03/07,E244,62,Agrostis scabra,0.37,3.7
2007,10/03/07,E244,62,Andropogon gerardi,0.01,0.1
2007,10/03/07,E244,62,Aristida basiramea,0.05,0.5
2007,10/03/07,E244,62,Hedeoma hispida,0.02,0.2
2007,10/03/07,E244,62,Lepidium densiflorum,0.04,0.4
2007,10/03/07,E244,62,Liatris aspera,12.29,122.9
2007,10/03/07,E244,62,Miscellaneous litter,0.15,1.5
2007,10/03/07,E244,62,Petalostemum purpureum,0.4,4
2007,10/03/07,E244,62,Polygonum tenue,0.37,3.7
2007,10/05/07,E244,61,Agropyron repens,0.03,0.3
2007,10/05/07,E244,61,Agrostis scabra,0.03,0.3
2007,10/05/07,E244,61,Aristida basiramea,0.06,0.6
2007,10/05/07,E244,61,Crepis tectorum,0.09,0.9
2007,10/05/07,E244,61,Cyperus sp.,0.34,3.4
2007,10/05/07,E244,61,Hedeoma hispida,0.07,0.7
2007,10/05/07,E244,61,Lepidium densiflorum,0.04,0.4
2007,10/05/07,E244,61,Liatris aspera,24.9,249
2007,10/05/07,E244,61,Panicum oligosanthes,0.8,8
2007,10/05/07,E244,61,Polygonum tenue,0.43,4.3
2007,10/05/07,E244,61,Schizachyrium scoparium,0.16,1.6
2007,10/05/07,E244,61,Solidago nemoralis,0.25,2.5
2007,10/02/07,E244,66,Agrostis scabra,0.03,0.3
2007,10/02/07,E244,66,Cyperus sp.,0.04,0.4
2007,10/02/07,E244,66,Panicum virgatum,5.97,59.7
2007,10/02/07,E244,66,Poa pratensis,0.17,1.7
2007,10/02/07,E244,66,Solidago rigida,7.97,79.7
2007,10/16/07,E244,67,Cyperus sp.,0.07,0.7
2007,10/16/07,E244,67,Liatris aspera,25.66,256.6
2007,10/16/07,E244,67,Panicum virgatum,5.46,54.6
2007,10/16/07,E244,67,Poa pratensis,0.01,0.1
2007,10/16/07,E244,67,Schizachyrium scoparium,3.29,32.9
2007,10/16/07,E244,67,Sorghastrum nutans,0.83,8.3
2007,10/16/07,E244,67,Sporobolus cryptandrus,0.93,9.3
2007,09/19/07,E244,68,Agrostis scabra,0.44,4.4
2007,09/19/07,E244,68,Andropogon gerardi,0.46,4.6
2007,09/19/07,E244,68,Cyperus sp.,0.03,0.3
2007,09/19/07,E244,68,Koeleria cristata,0.01,0.1
2007,09/19/07,E244,68,Liatris aspera,5.65,56.5
2007,09/19/07,E244,68,Miscellaneous litter,0.25,2.5
2007,09/19/07,E244,68,Panicum virgatum,8.23,82.3
2007,09/19/07,E244,68,Poa pratensis,0.18,1.8
2007,09/19/07,E244,68,Schizachyrium scoparium,0.51,5.1
2007,09/19/07,E244,68,Sorghastrum nutans,0.71,7.1
2007,09/20/07,E244,69,Andropogon gerardi,0.36,3.6
2007,09/20/07,E244,69,Cyperus sp.,0.04,0.4
2007,09/20/07,E244,69,Liatris aspera,19.47,194.7
2007,09/20/07,E244,69,Miscellaneous litter,4.11,41.1
2007,09/20/07,E244,69,Panicum virgatum,6.4,64
2007,09/20/07,E244,69,Poa pratensis,0.1,1
2007,09/20/07,E244,69,Schizachyrium scoparium,0.11,1.1
2007,09/19/07,E244,70,Agrostis scabra,0.01,0.1
2007,09/19/07,E244,70,Andropogon gerardi,0.94,9.4
2007,09/19/07,E244,70,Cyperus sp.,0.06,0.6
2007,09/19/07,E244,70,Koeleria cristata,0.28,2.8
2007,09/19/07,E244,70,Liatris aspera,15.55,155.5
2007,09/19/07,E244,70,Panicum virgatum,2.87,28.7
2007,09/19/07,E244,70,Poa pratensis,0.02,0.2
2007,09/19/07,E244,70,Schizachyrium scoparium,0.29,2.9
2007,09/19/07,E244,70,Solidago nemoralis,0.2,2
2007,09/19/07,E244,70,Taraxicum officinalis,0.02,0.2
2007,10/05/07,E244,75,Andropogon gerardi,0.84,8.4
2007,10/05/07,E244,75,Lespedeza capitata,9.59,95.9
2007,10/05/07,E244,75,Petalostemum purpureum,3.39,33.9
2007,10/05/07,E244,75,Schizachyrium scoparium,2.67,26.7
2007,10/05/07,E244,75,Sorghastrum nutans,4.49,44.9
2007,10/05/07,E244,74,Lespedeza capitata,2.74,27.4
2007,10/05/07,E244,74,Panicum oligosanthes,0.04,0.4
2007,10/05/07,E244,74,Petalostemum purpureum,5.14,51.4
2007,10/05/07,E244,74,Sorghastrum nutans,3.47,34.7
2007,10/02/07,E244,73,Andropogon gerardi,2.93,29.3
2007,10/02/07,E244,73,Bouteloua gracilis,0.18,1.8
2007,10/02/07,E244,73,Lespedeza capitata,4.46,44.6
2007,10/02/07,E244,73,Petalostemum purpureum,3.53,35.3
2007,10/02/07,E244,73,Poa pratensis,0.11,1.1
2007,10/02/07,E244,73,Schizachyrium scoparium,0.56,5.6
2007,10/02/07,E244,73,Sorghastrum nutans,6.47,64.7
2007,10/02/07,E244,73,Sporobolus cryptandrus,2.61,26.1
2007,10/05/07,E244,72,Bouteloua gracilis,0.04,0.4
2007,10/05/07,E244,72,Lespedeza capitata,16.5,165
2007,10/05/07,E244,72,Petalostemum purpureum,8.15,81.5
2007,10/05/07,E244,72,Poa pratensis,0.58,5.8
2007,10/05/07,E244,72,Schizachyrium scoparium,0.44,4.4
2007,10/05/07,E244,72,Sorghastrum nutans,10.96,109.6
2007,10/05/07,E244,71,Achillea millefolium(lanulosa),0.1,1
2007,10/05/07,E244,71,Lespedeza capitata,19.56,195.6
2007,10/05/07,E244,71,Petalostemum purpureum,3.06,30.6
2007,10/05/07,E244,71,Physalis virginiana,0.17,1.7
2007,10/05/07,E244,71,Poa pratensis,1.13,11.3
2007,10/05/07,E244,71,Polygonum convolvulus,0.02,0.2
2007,10/05/07,E244,71,Schizachyrium scoparium,1.17,11.7
2007,10/05/07,E244,71,Sorghastrum nutans,7.01,70.1
2007,10/05/07,E244,71,Taraxicum officinalis,0.08,0.8
2007,10/05/07,E244,80,Achillea millefolium(lanulosa),0.83,8.3
2007,10/05/07,E244,80,Amorpha canescens,0.29,2.9
2007,10/05/07,E244,80,Andropogon gerardi,15.55,155.5
2007,10/05/07,E244,80,Lespedeza capitata,3.25,32.5
2007,10/05/07,E244,80,Lupinus perennis,8.63,86.3
2007,10/05/07,E244,80,Panicum oligosanthes,0.8,8
2007,10/05/07,E244,80,Petalostemum purpureum,0.46,4.6
2007,10/05/07,E244,80,Poa pratensis,1.25,12.5
2007,10/05/07,E244,80,Schizachyrium scoparium,1.39,13.9
2007,10/05/07,E244,80,Sorghastrum nutans,1.27,12.7
2007,10/05/07,E244,79,Achillea millefolium(lanulosa),0.18,1.8
2007,10/05/07,E244,79,Amorpha canescens,6.06,60.6
2007,10/05/07,E244,79,Andropogon gerardi,16.64,166.4
2007,10/05/07,E244,79,Asclepias tuberosa,1.49,14.9
2007,10/05/07,E244,79,Liatris aspera,0.21,2.1
2007,10/05/07,E244,79,Lupinus perennis,6.82,68.2
2007,10/05/07,E244,79,POA Pratensis,4.01,40.1
2007,10/05/07,E244,79,Schizachyrium scoparium,0.33,3.3
2007,10/05/07,E244,79,Sorghastrum nutans,5.09,50.9
2007,09/21/07,E244,78,Achillea millefolium(lanulosa),0.18,1.8
2007,09/21/07,E244,78,Amorpha canescens,3.25,32.5
2007,09/21/07,E244,78,Andropogon gerardi,17.71,177.1
2007,09/21/07,E244,78,Asclepias tuberosa,1.2,12
2007,09/21/07,E244,78,Lupinus perennis,1.54,15.4
2007,09/21/07,E244,78,Panicum oligosanthes,0.05,0.5
2007,09/21/07,E244,78,Petalostemum purpureum,0.29,2.9
2007,09/21/07,E244,78,Poa pratensis,2.42,24.2
2007,09/21/07,E244,78,Schizachyrium scoparium,0.15,1.5
2007,09/21/07,E244,78,Solidago rigida,0.94,9.4
2007,09/21/07,E244,78,Sorghastrum nutans,1.86,18.6
2007,10/05/07,E244,77,Achillea millefolium(lanulosa),0.04,0.4
2007,10/05/07,E244,77,Andropogon gerardi,11.72,117.2
2007,10/05/07,E244,77,Lupinus perennis,5.9,59
2007,10/05/07,E244,77,Monarda fistulosa,0.11,1.1
2007,10/05/07,E244,77,Panicum oligosanthes,0.01,0.1
2007,10/05/07,E244,77,Petalostemum purpureum,1.21,12.1
2007,10/05/07,E244,77,Poa pratensis,6.69,66.9
2007,10/05/07,E244,77,Schizachyrium scoparium,0.02,0.2
2007,10/05/07,E244,77,Sorghastrum nutans,3.92,39.2
2007,10/02/07,E244,76,Achillea millefolium(lanulosa),0.28,2.8
2007,10/02/07,E244,76,Andropogon gerardi,25.63,256.3
2007,10/02/07,E244,76,Lespedeza capitata,0.09,0.9
2007,10/02/07,E244,76,Lupinus perennis,10.48,104.8
2007,10/02/07,E244,76,Poa pratensis,5.3,53
2007,10/02/07,E244,76,Sorghastrum nutans,7.02,70.2
2007,10/16/07,E244,81,Bouteloua gracilis,0.12,1.2
2007,10/16/07,E244,81,Cyperus sp.,0.08,0.8
2007,10/16/07,E244,81,Koeleria cristata,5.42,54.2
2007,10/16/07,E244,81,Lespedeza capitata,2.85,28.5
2007,10/16/07,E244,81,Lupinus perennis,11.94,119.4
2007,10/16/07,E244,81,Panicum virgatum,1.36,13.6
2007,10/16/07,E244,81,Schizachyrium scoparium,6.63,66.3
2007,10/16/07,E244,81,Solidago rigida,0.03,0.3
2007,10/16/07,E244,81,Sorghastrum nutans,1.51,15.1
2007,10/16/07,E244,82,Andropogon gerardi,1.24,12.4
2007,10/16/07,E244,82,Lupinus perennis,0.19,1.9
2007,10/16/07,E244,82,Panicum virgatum,1.33,13.3
2007,10/16/07,E244,82,Petalostemum purpureum,1.7,17
2007,10/16/07,E244,82,Poa pratensis,0.39,3.9
2007,10/16/07,E244,82,Schizachyrium scoparium,6.44,64.4
2007,10/16/07,E244,82,Sorghastrum nutans,2.16,21.6
2007,10/16/07,E244,83,Andropogon gerardi,3.78,37.8
2007,10/16/07,E244,83,Lespedeza capitata,3.13,31.3
2007,10/16/07,E244,83,Lupinus perennis,7.26,72.6
2007,10/16/07,E244,83,Panicum virgatum,0.18,1.8
2007,10/16/07,E244,83,Poa pratensis,3.14,31.4
2007,10/16/07,E244,83,Schizachyrium scoparium,4.95,49.5
2007,09/21/07,E244,84,Amorpha canescens,0.55,5.5
2007,09/21/07,E244,84,Andropogon gerardi,10.02,100.2
2007,09/21/07,E244,84,Bouteloua gracilis,0.02,0.2
2007,09/21/07,E244,84,Lespedeza capitata,2.57,25.7
2007,09/21/07,E244,84,Lupinus perennis,6.23,62.3
2007,09/21/07,E244,84,Poa pratensis,2.85,28.5
2007,09/21/07,E244,84,Schizachyrium scoparium,6.14,61.4
2007,09/21/07,E244,84,Sorghastrum nutans,0.21,2.1
2007,09/21/07,E244,85,Andropogon gerardi,2.12,21.2
2007,09/21/07,E244,85,Lupinus perennis,23.73,237.3
2007,09/21/07,E244,85,Poa pratensis,2.23,22.3
2007,09/21/07,E244,85,Schizachyrium scoparium,7.29,72.9
2007,09/21/07,E244,85,Sorghastrum nutans,0.35,3.5
2007,10/05/07,E244,86,Koeleria cristata,0.15,1.5
2007,10/05/07,E244,86,Liatris aspera,50.17,501.7
2007,10/05/07,E244,86,Schizachyrium scoparium,3.38,33.8
2007,10/05/07,E244,87,Andropogon gerardi,0.34,3.4
2007,10/05/07,E244,87,Cyperus sp.,0.02,0.2
2007,10/05/07,E244,87,Koeleria cristata,2.14,21.4
2007,10/05/07,E244,87,Liatris aspera,25.56,255.6
2007,10/05/07,E244,87,Schizachyrium scoparium,0.55,5.5
2007,09/18/07,E244,88,Ambrosia artemisiifolia elatior,0.07,0.7
2007,09/18/07,E244,88,Aristida basiramea,0.09,0.9
2007,09/18/07,E244,88,Cyperus sp.,0.06,0.6
2007,09/18/07,E244,88,Koeleria cristata,4.96,49.6
2007,09/18/07,E244,88,Liatris aspera,14.69,146.9
2007,09/18/07,E244,88,Schizachyrium scoparium,0.03,0.3
2007,09/18/07,E244,89,Bouteloua gracilis,0.04,0.4
2007,09/18/07,E244,89,Cyperus sp.,0.14,1.4
2007,09/18/07,E244,89,Koeleria cristata,1.54,15.4
2007,09/18/07,E244,89,Liatris aspera,0.85,8.5
2007,09/18/07,E244,89,Schizachyrium scoparium,0.34,3.4
2007,09/18/07,E244,89,Sorghastrum nutans,0.1,1
2007,09/18/07,E244,90,Koeleria cristata,1.61,16.1
2007,09/18/07,E244,90,Liatris aspera,1.84,18.4
2007,10/05/07,E244,95,Agrostis scabra,0.1,1
2007,10/05/07,E244,95,Petalostemum purpureum,1.52,15.2
2007,10/05/07,E244,95,Schizachyrium scoparium,1.89,18.9
2007,09/19/07,E244,94,Agrostis scabra,0.05,0.5
2007,09/19/07,E244,94,Andropogon gerardi,0.22,2.2
2007,09/19/07,E244,94,Cyperus sp.,0.03,0.3
2007,09/19/07,E244,94,Koeleria cristata,0.67,6.7
2007,09/19/07,E244,94,Petalostemum purpureum,1.02,10.2
2007,09/19/07,E244,94,Schizachyrium scoparium,0.03,0.3
2007,10/05/07,E244,93,Agrostis scabra,0.01,0.1
2007,10/05/07,E244,93,Andropogon gerardi,0.88,8.8
2007,10/05/07,E244,93,Lepidium densiflorum,0.1,1
2007,10/05/07,E244,93,Petalostemum purpureum,4.66,46.6
2007,10/05/07,E244,93,Schizachyrium scoparium,5.29,52.9
2007,09/18/07,E244,92,Andropogon gerardi,0.4,4
2007,09/18/07,E244,92,Petalostemum purpureum,4.08,40.8
2007,09/18/07,E244,92,Schizachyrium scoparium,1.73,17.3
2007,10/16/07,E244,91,Andropogon gerardi,3.94,39.4
2007,10/16/07,E244,91,Petalostemum purpureum,3.64,36.4
2007,10/16/07,E244,91,Poa pratensis,0.23,2.3
2007,10/16/07,E244,91,Schizachyrium scoparium,4.2,42
2007,10/16/07,E244,91,Sorghastrum nutans,0.15,1.5
2007,10/16/07,E244,100,Achillea millefolium(lanulosa),0.04,0.4
2007,10/16/07,E244,100,Andropogon gerardi,0.09,0.9
2007,10/16/07,E244,100,Aristida basiramea,0.14,1.4
2007,10/16/07,E244,100,Bouteloua curtipendula,0.05,0.5
2007,10/16/07,E244,100,Crepis tectorum,0.07,0.7
2007,10/16/07,E244,100,Cyperus sp.,0.07,0.7
2007,10/16/07,E244,100,Koeleria cristata,0.12,1.2
2007,10/16/07,E244,100,Panicum virgatum,5.08,50.8
2007,10/16/07,E244,100,Sporobolus cryptandrus,0.19,1.9
2007,09/20/07,E244,99,Aristida basiramea,0.04,0.4
2007,09/20/07,E244,99,Bouteloua curtipendula,1.97,19.7
2007,09/20/07,E244,99,Cyperus sp.,0.07,0.7
2007,09/20/07,E244,99,Lepidium densiflorum,0.02,0.2
2007,09/20/07,E244,99,Panicum virgatum,0.3,3
2007,09/20/07,E244,99,Sorghastrum nutans,0.19,1.9
2007,09/20/07,E244,99,Sporobolus cryptandrus,0.36,3.6
2007,09/20/07,E244,98,Aristida basiramea,0.11,1.1
2007,09/20/07,E244,98,Bouteloua gracilis,0.01,0.1
2007,09/20/07,E244,98,Crepis tectorum,0.14,1.4
2007,09/20/07,E244,98,Cyperus sp.,0.01,0.1
2007,09/20/07,E244,98,Digitaria sp.,0.02,0.2
2007,09/20/07,E244,98,Euphorbia glyptosperma,0.01,0.1
2007,09/20/07,E244,98,Hedeoma hispida,0.02,0.2
2007,09/20/07,E244,98,Panicum virgatum,1.01,10.1
2007,09/20/07,E244,98,Schizachyrium scoparium,0.02,0.2
2007,09/20/07,E244,98,Sporobolus cryptandrus,1.34,13.4
2007,09/18/07,E244,97,Crepis tectorum,0.03,0.3
2007,09/18/07,E244,97,Cyperus sp.,0.21,2.1
2007,09/18/07,E244,97,Panicum virgatum,3.41,34.1
2007,09/18/07,E244,97,Sporobolus cryptandrus,0.47,4.7
2007,09/18/07,E244,96,Agrostis scabra,0.08,0.8
2007,09/18/07,E244,96,Andropogon gerardi,0.59,5.9
2007,09/18/07,E244,96,Aristida basiramea,0.39,3.9
2007,09/18/07,E244,96,Crepis tectorum,0.04,0.4
2007,09/18/07,E244,96,Cyperus sp.,0.06,0.6
2007,09/18/07,E244,96,Panicum virgatum,6.96,69.6
2007,09/18/07,E244,96,Physalis virginiana,0.06,0.6
2007,09/18/07,E244,96,Rumex acetosella,0.03,0.3
2007,09/18/07,E244,96,Sporobolus cryptandrus,0.48,4.8
2007,10/16/07,E244,105,Aristida basiramea,0.01,0.1
2007,10/16/07,E244,105,Bouteloua curtipendula,0.13,1.3
2007,10/16/07,E244,105,Koeleria cristata,0.09,0.9
2007,10/16/07,E244,105,Liatris aspera,7.71,77.1
2007,10/16/07,E244,105,Petalostemum purpureum,6.94,69.4
2007,10/16/07,E244,105,Poa pratensis,0.29,2.9
2007,10/16/07,E244,104,Aristida basiramea,0.07,0.7
2007,10/16/07,E244,104,Bouteloua gracilis,0.63,6.3
2007,10/16/07,E244,104,Liatris aspera,3.57,35.7
2007,10/16/07,E244,104,Panicum virgatum,0.35,3.5
2007,10/16/07,E244,104,Petalostemum purpureum,2.56,25.6
2007,10/16/07,E244,104,Poa pratensis,1.15,11.5
2007,09/18/07,E244,103,Andropogon gerardi,0.01,0.1
2007,09/18/07,E244,103,Aristida basiramea,0.05,0.5
2007,09/18/07,E244,103,Bouteloua gracilis,0.13,1.3
2007,09/18/07,E244,103,Liatris aspera,0.65,6.5
2007,09/18/07,E244,103,Petalostemum purpureum,1.8,18
2007,09/18/07,E244,103,Poa pratensis,0.56,5.6
2007,09/21/07,E244,102,Bouteloua gracilis,0.33,3.3
2007,09/21/07,E244,102,Liatris aspera,1.68,16.8
2007,09/21/07,E244,102,Panicum virgatum,0.25,2.5
2007,09/21/07,E244,102,Petalostemum purpureum,4.59,45.9
2007,09/21/07,E244,102,Poa pratensis,1.28,12.8
2007,10/16/07,E244,101,Andropogon gerardi,0.21,2.1
2007,10/16/07,E244,101,Bouteloua gracilis,0.59,5.9
2007,10/16/07,E244,101,Liatris aspera,0.91,9.1
2007,10/16/07,E244,101,Petalostemum purpureum,3.63,36.3
2007,10/16/07,E244,101,Poa pratensis,0.18,1.8
2007,10/16/07,E244,101,Schizachyrium scoparium,0.17,1.7
2007,10/16/07,E244,101,Sorghastrum nutans,0.19,1.9
2007,09/21/07,E244,110,Agropyron repens,0.02,0.2
2007,09/21/07,E244,110,Aristida basiramea,3.29,32.9
2007,09/21/07,E244,110,Bouteloua gracilis,0.74,7.4
2007,09/21/07,E244,110,Cyperus sp.,0.15,1.5
2007,09/21/07,E244,110,Digitaria sp.,0.16,1.6
2007,09/21/07,E244,110,Sporobolus cryptandrus,0.01,0.1
2007,10/05/07,E244,109,Andropogon gerardi,0.08,0.8
2007,10/05/07,E244,109,Aristida basiramea,4.03,40.3
2007,10/05/07,E244,109,Bouteloua gracilis,0.18,1.8
2007,10/05/07,E244,109,Cyperus sp.,0.47,4.7
2007,10/05/07,E244,109,Digitaria sp.,0.22,2.2
2007,10/05/07,E244,109,Poa pratensis,0.42,4.2
2007,09/19/07,E244,108,Aristida basiramea,3.83,38.3
2007,09/19/07,E244,108,Berteroa incana,0.02,0.2
2007,09/19/07,E244,108,Bouteloua gracilis,0.51,5.1
2007,09/19/07,E244,108,Cyperus sp.,0.11,1.1
2007,09/19/07,E244,108,Digitaria sp.,0.37,3.7
2007,09/19/07,E244,108,Koeleria cristata,0.04,0.4
2007,09/19/07,E244,108,Poa pratensis,0.26,2.6
2007,09/19/07,E244,108,Schizachyrium scoparium,0.06,0.6
2007,09/19/07,E244,107,Aristida basiramea,4.22,42.2
2007,09/19/07,E244,107,Cyperus sp.,0.06,0.6
2007,09/19/07,E244,107,Digitaria sp.,0.15,1.5
2007,09/19/07,E244,107,Euphorbia glyptosperma,0.011,0.11
2007,09/19/07,E244,107,Poa pratensis,0.08,0.8
2007,09/18/07,E244,106,Aristida basiramea,3.03,30.3
2007,09/18/07,E244,106,Bouteloua gracilis,0.23,2.3
2007,09/18/07,E244,106,Cyperus sp.,0.49,4.9
2007,09/18/07,E244,106,Digitaria sp.,0.39,3.9
2007,09/18/07,E244,106,Koeleria cristata,0.17,1.7
2007,09/18/07,E244,106,Poa pratensis,0.12,1.2
2007,10/16/07,E244,111,Agropyron repens,0.07,0.7
2007,10/16/07,E244,111,Andropogon gerardi,0.62,6.2
2007,10/16/07,E244,111,Bouteloua curtipendula,0.15,1.5
2007,10/16/07,E244,111,Bouteloua gracilis,2.98,29.8
2007,10/16/07,E244,111,Coreopsis palmata,3.33,33.3
2007,10/16/07,E244,111,Liatris aspera,1.34,13.4
2007,10/16/07,E244,111,Lupinus perennis,8.44,84.4
2007,10/16/07,E244,111,Petalostemum candidum,0.32,3.2
2007,10/16/07,E244,111,Petalostemum purpureum,1.2,12
2007,10/16/07,E244,111,Poa pratensis,0.76,7.6
2007,10/16/07,E244,111,Schizachyrium scoparium,0.1,1
2007,10/16/07,E244,111,Sporobolus cryptandrus,0.35,3.5
2007,10/02/07,E244,112,Andropogon gerardi,1.03,10.3
2007,10/02/07,E244,112,Bouteloua gracilis,4.62,46.2
2007,10/02/07,E244,112,Koeleria cristata,0.03,0.3
2007,10/02/07,E244,112,Lespedeza capitata,2.07,20.7
2007,10/02/07,E244,112,Lupinus perennis,5.35,53.5
2007,10/02/07,E244,112,Panicum virgatum,0.06,0.6
2007,10/02/07,E244,112,Petalostemum purpureum,0.22,2.2
2007,10/02/07,E244,112,Petalostemum villosum,0.54,5.4
2007,10/02/07,E244,112,Poa pratensis,1.01,10.1
2007,10/02/07,E244,112,Schizachyrium scoparium,8.35,83.5
2007,10/02/07,E244,112,Solidago nemoralis,0.02,0.2
2007,10/02/07,E244,112,Sorghastrum nutans,0.31,3.1
2007,10/02/07,E244,113,Amorpha canescens,0.35,3.5
2007,10/02/07,E244,113,Andropogon gerardi,0.31,3.1
2007,10/02/07,E244,113,Bouteloua gracilis,4.09,40.9
2007,10/02/07,E244,113,Lespedeza capitata,0.21,2.1
2007,10/02/07,E244,113,Lupinus perennis,15.96,159.6
2007,10/02/07,E244,113,Petalostemum villosum,4.69,46.9
2007,10/02/07,E244,113,Schizachyrium scoparium,3.79,37.9
2007,10/02/07,E244,113,Sorghastrum nutans,0.79,7.9
2007,10/05/07,E244,114,Achillea millefolium(lanulosa),0.02,0.2
2007,10/05/07,E244,114,Andropogon gerardi,7.16,71.6
2007,10/05/07,E244,114,Bouteloua gracilis,0.46,4.6
2007,10/05/07,E244,114,Lespedeza capitata,0.47,4.7
2007,10/05/07,E244,114,Liatris aspera,0.14,1.4
2007,10/05/07,E244,114,Lupinus perennis,12.8,128
2007,10/05/07,E244,114,Monarda fistulosa,1.77,17.7
2007,10/05/07,E244,114,Petalostemum candidum,0.19,1.9
2007,10/05/07,E244,114,Petalostemum purpureum,0.56,5.6
2007,10/05/07,E244,114,Schizachyrium scoparium,6.49,64.9
2007,10/05/07,E244,114,Sorghastrum nutans,0.12,1.2
2007,10/16/07,E244,115,Amorpha canescens,0.2,2
2007,10/16/07,E244,115,Andropogon gerardi,2.61,26.1
